478.39419556 343.96679688
478.59921265 344.11920166
478.88848877 344.27160645
479.09869385 344.42401123
479.29440308 344.57638550
479.48080444 344.72879028
479.86669922 344.88119507
480.25650024 345.03359985
480.47109985 345.18600464
480.51251221 345.33840942
480.54589844 345.49081421
480.54098511 345.64318848
480.51419067 345.79559326
480.51388550 345.94799805
480.40109253 346.10040283
480.48590088 346.25280762
481.07620239 346.40521240
481.30621338 346.55758667
481.45410156 346.70999146
481.62210083 346.86239624
481.82540894 347.01480103
482.13290405 347.16720581
482.61730957 347.31961060
483.07009888 347.47198486
483.31188965 347.62438965
483.42730713 347.77679443
483.48611450 347.92919922
483.50460815 348.08160400
483.51229858 348.23400879
483.51699829 348.38641357
483.53170776 348.53878784
483.57159424 348.69119263
483.77090454 348.84359741
484.32650757 348.99600220
485.14340210 349.14840698
485.71469116 349.30081177
486.20339966 349.45318604
486.49789429 349.60559082
486.70330811 349.75799561
486.79238892 349.91040039
486.85159302 350.06280518
486.88351440 350.21520996
486.90521240 350.36761475
486.92749023 350.51998901
486.95748901 350.67239380
487.15719604 350.82479858
487.75048828 350.97720337
488.20660400 351.12960815
488.43389893 351.28201294
488.65240479 351.43438721
489.05929565 351.58679199
489.40829468 351.73919678
489.55499268 351.89160156
489.66650391 352.04400635
489.75430298 352.19641113
489.81799316 352.34878540
489.89129639 352.50119019
490.10119629 352.65359497
490.32931519 352.80599976
490.60049438 352.95840454
490.88479614 353.11080933
491.22210693 353.26321411
491.42568970 353.41558838
491.66799927 353.56799316
491.83999634 353.72039795
491.92819214 353.87280273
492.05310059 354.02520752
492.20941162 354.17761230
492.37319946 354.32998657
492.54400635 354.48239136
492.76470947 354.63479614
492.94158936 354.78720093
493.07189941 354.93960571
493.31228638 355.09201050
493.58020020 355.24438477
493.69879150 355.39678955
493.81039429 355.54919434
494.01431274 355.70159912
494.17068481 355.85400391
494.31790161 356.00640869
494.48208618 356.15881348
494.69519043 356.31118774
495.01690674 356.46359253
495.41900635 356.61599731
496.19400024 356.76840210
496.63479614 356.92080688
496.99108887 357.07321167
497.30789185 357.22558594
497.50500488 357.37799072
497.75909424 357.53039551
498.06329346 357.68280029
498.53549194 357.83520508
498.96520996 357.98760986
499.34240723 358.14001465
499.65701294 358.29238892
499.85260010 358.44479370
500.20208740 358.59719849
500.39999390 358.74960327
500.64181519 358.90200806
500.81539917 359.05441284
500.95458984 359.20678711
501.06750488 359.35919189
501.17239380 359.51159668
501.25030518 359.66400146
501.39559937 359.81640625
501.84140015 359.96881104
502.01568604 360.12118530
502.31060791 360.27359009
502.45471191 360.42599487
502.63031006 360.57839966
502.74301147 360.73080444
502.92120361 360.88320923
503.10729980 361.03561401
503.29269409 361.18798828
503.46499634 361.34039307
503.54589844 361.49279785
503.68218994 361.64520264
504.14581299 361.79760742
504.64810181 361.95001221
505.22729492 362.10238647
505.64651489 362.25479126
505.89941406 362.40719604
506.11358643 362.55960083
506.30639648 362.71200562
506.47790527 362.86441040
506.63128662 363.01681519
506.85659790 363.16918945
507.07589722 363.32159424
507.25000000 363.47399902
507.40771484 363.62640381
507.56271362 363.77880859
507.77288818 363.93121338
507.92349243 364.08358765
508.07681274 364.23599243
508.16421509 364.38839722
508.21578979 364.54080200
508.27578735 364.69320679
508.32800293 364.84561157
508.42471313 364.99798584
508.60729980 365.15039062
509.25048828 365.30279541
509.54290771 365.45520020
509.72659302 365.60760498
509.94488525 365.76000977
510.14099121 365.91241455
510.39208984 366.06478882
510.63299561 366.21719360
510.93038940 366.36959839
511.27328491 366.52200317
511.66149902 366.67440796
511.90280151 366.82681274
512.04998779 366.97918701
512.14337158 367.13159180
512.19012451 367.28399658
512.22827148 367.43640137
512.26367188 367.58880615
512.30047607 367.74121094
512.57592773 367.89358521
512.93627930 368.04598999
513.06341553 368.19839478
513.32702637 368.35079956
513.54870605 368.50320435
513.83227539 368.65560913
514.01739502 368.80801392
514.30932617 368.96038818
514.50451660 369.11279297
514.74298096 369.26519775
514.96209717 369.41760254
515.11700439 369.57000732
515.22637939 369.72241211
515.30017090 369.87478638
515.45599365 370.02719116
515.71191406 370.17959595
516.42230225 370.33200073
517.86297607 370.48440552
518.43591309 370.63681030
518.75372314 370.78921509
518.88482666 370.94158936
519.13250732 371.09399414
519.34680176 371.24639893
519.58941650 371.39880371
519.81402588 371.55120850
520.05010986 371.70361328
520.26123047 371.85598755
520.45550537 372.00839233
520.67871094 372.16079712
520.87268066 372.31320190
520.97583008 372.46560669
521.12841797 372.61801147
521.26898193 372.77038574
521.38909912 372.92279053
521.55541992 373.07519531
521.74517822 373.22760010
521.91552734 373.38000488
522.06140137 373.53240967
522.31719971 373.68481445
522.59301758 373.83718872
522.76489258 373.98959351
523.12249756 374.14199829
523.30029297 374.29440308
523.51440430 374.44680786
523.71820068 374.59921265
523.97460938 374.75158691
524.27752686 374.90399170
524.49237061 375.05639648
524.72241211 375.20880127
524.81701660 375.36120605
524.94396973 375.51361084
525.31250000 375.66598511
525.52630615 375.81838989
525.80938721 375.97079468
526.02368164 376.12319946
526.25311279 376.27560425
526.52789307 376.42800903
526.89630127 376.58041382
527.20849609 376.73278809
527.55480957 376.88519287
527.90832520 377.03759766
528.32952881 377.19000244
528.68859863 377.34240723
528.83587646 377.49481201
528.98730469 377.64718628
529.42999268 377.79959106
529.81817627 377.95199585
530.26721191 378.10440063
530.66278076 378.25680542
531.14221191 378.40921021
531.47509766 378.56161499
531.82110596 378.71398926
531.92010498 378.86639404
531.26409912 379.01879883
530.55261230 379.17120361
530.44921875 379.32360840
530.38671875 379.47601318
530.45147705 379.62838745
530.88330078 379.78079224
531.51019287 379.93319702
533.10791016 380.08560181
534.41632080 380.23800659
534.65631104 380.39041138
534.69580078 380.54278564
534.63098145 380.69519043
534.55432129 380.84759521
534.40502930 381.00000000
534.08972168 381.15240479
533.60089111 381.30480957
533.01751709 381.45721436
533.06787109 381.60958862
533.23492432 381.76199341
533.40832520 381.91439819
533.55389404 382.06680298
533.67749023 382.21920776
533.81427002 382.37161255
533.91741943 382.52398682
533.99420166 382.67639160
534.06872559 382.82879639
534.17089844 382.98120117
534.28289795 383.13360596
534.42797852 383.28601074
534.56359863 383.43838501
534.69451904 383.59078979
534.76007080 383.74319458
534.79217529 383.89559937
534.84661865 384.04800415
534.95629883 384.20040894
535.19830322 384.35281372
535.51721191 384.50518799
535.67492676 384.65759277
535.79412842 384.80999756
535.93298340 384.96240234
535.92932129 385.11480713
535.84057617 385.26721191
535.72680664 385.41958618
535.62292480 385.57199097
535.59661865 385.72439575
535.64038086 385.87680054
535.87609863 386.02920532
536.40802002 386.18161011
536.90020752 386.33401489
537.43261719 386.48638916
537.49780273 386.63879395
537.47668457 386.79119873
537.56011963 386.94360352
537.52502441 387.09600830
537.66192627 387.24841309
537.79162598 387.40078735
537.87561035 387.55319214
