75.19999695 344.27160645
75.19999695 344.42401123
75.19999695 344.57638550
75.19999695 344.72879028
75.19999695 344.88119507
75.19999695 345.03359985
76.41120148 345.18600464
77.00000000 345.33840942
77.00000000 345.49081421
77.00000000 345.64318848
77.00000000 345.79559326
77.00000000 345.94799805
77.00000000 346.10040283
77.19999695 346.25280762
77.40000153 346.40521240
77.59999847 346.55758667
77.80000305 346.70999146
78.00000000 346.86239624
78.19999695 347.01480103
78.40000153 347.16720581
78.59999847 347.31961060
78.80000305 347.47198486
78.80000305 347.62438965
78.80000305 347.77679443
78.80000305 347.92919922
78.80000305 348.08160400
78.80000305 348.23400879
78.80000305 348.38641357
78.80000305 348.53878784
78.80000305 348.69119263
78.80000305 348.84359741
78.80000305 348.99600220
78.80000305 349.14840698
78.80000305 349.30081177
78.80000305 349.45318604
78.80000305 349.60559082
78.80000305 349.75799561
78.80000305 349.91040039
78.80000305 350.06280518
78.80000305 350.21520996
78.80000305 350.36761475
78.80000305 350.51998901
78.80000305 350.67239380
78.80000305 350.82479858
78.80000305 350.97720337
78.80000305 351.12960815
78.80000305 351.28201294
78.80000305 351.43438721
78.80000305 351.58679199
78.80000305 351.73919678
78.80000305 351.89160156
78.80000305 352.04400635
78.80000305 352.19641113
78.80000305 352.34878540
78.80000305 352.50119019
78.80000305 352.65359497
78.80000305 352.80599976
78.80000305 352.95840454
78.80000305 353.11080933
78.80000305 353.26321411
78.80000305 353.41558838
78.80000305 353.56799316
78.80000305 353.72039795
78.80000305 353.87280273
78.80000305 354.02520752
78.80000305 354.17761230
78.80000305 354.32998657
78.80000305 354.48239136
78.80000305 354.63479614
78.80000305 354.78720093
78.80000305 354.93960571
78.80000305 355.09201050
78.80000305 355.24438477
78.80000305 355.39678955
78.80000305 355.54919434
78.80000305 355.70159912
78.80000305 355.85400391
78.80000305 356.00640869
78.80000305 356.15881348
78.80000305 356.31118774
78.80000305 356.46359253
78.80000305 356.61599731
78.80000305 356.76840210
78.80000305 356.92080688
78.80000305 357.07321167
78.80000305 357.22558594
78.80000305 357.37799072
78.80000305 357.53039551
78.80000305 357.68280029
78.80000305 357.83520508
78.80000305 357.98760986
78.80000305 358.14001465
78.80000305 358.29238892
78.80000305 358.44479370
78.80000305 358.59719849
78.80000305 358.74960327
78.80000305 358.90200806
78.80000305 359.05441284
78.80000305 359.20678711
78.80000305 359.35919189
78.80000305 359.51159668
78.80000305 359.66400146
78.80000305 359.81640625
78.80000305 359.96881104
78.80000305 360.12118530
78.80000305 360.27359009
78.80000305 360.42599487
78.80000305 360.57839966
78.80000305 360.73080444
78.80000305 360.88320923
78.80000305 361.03561401
78.80000305 361.18798828
78.80000305 361.34039307
78.80000305 361.49279785
78.80000305 361.64520264
78.80000305 361.79760742
78.80000305 361.95001221
78.80000305 362.10238647
78.80000305 362.25479126
78.80000305 362.40719604
78.80000305 362.55960083
78.80000305 362.71200562
78.80000305 362.86441040
78.80000305 363.01681519
78.80000305 363.16918945
78.80000305 363.32159424
78.80000305 363.47399902
78.80000305 363.62640381
78.80000305 363.77880859
78.80000305 363.93121338
78.80000305 364.08358765
78.80000305 364.23599243
78.80000305 364.38839722
78.80000305 364.54080200
78.80000305 364.69320679
78.80000305 364.84561157
78.80000305 364.99798584
78.80000305 365.15039062
78.80000305 365.30279541
78.80000305 365.45520020
78.80000305 365.60760498
78.80000305 365.76000977
78.80000305 365.91241455
78.80000305 366.06478882
78.80000305 366.21719360
78.80000305 366.36959839
78.80000305 366.52200317
78.80000305 366.67440796
78.80000305 366.82681274
78.80000305 366.97918701
78.80000305 367.13159180
78.80000305 367.28399658
78.80000305 367.43640137
78.80000305 367.58880615
78.80000305 367.74121094
78.80000305 367.89358521
78.80000305 368.04598999
78.80000305 368.19839478
78.80000305 368.35079956
78.80000305 368.50320435
78.80000305 368.65560913
78.80000305 368.80801392
78.80000305 368.96038818
78.80000305 369.11279297
78.00630188 369.26519775
77.00000000 369.41760254
77.00000000 369.57000732
77.00000000 369.72241211
77.00000000 369.87478638
77.00000000 370.02719116
77.00000000 370.17959595
77.03910065 370.33200073
77.07830048 370.48440552
77.11740112 370.63681030
77.15650177 370.78921509
77.19570160 370.94158936
77.23480225 371.09399414
77.27390289 371.24639893
77.31300354 371.39880371
77.35220337 371.55120850
77.39129639 371.70361328
77.43039703 371.85598755
77.46959686 372.00839233
77.50869751 372.16079712
77.54779816 372.31320190
77.58699799 372.46560669
77.62609863 372.61801147
77.66519928 372.77038574
77.70429993 372.92279053
77.74349976 373.07519531
77.78260040 373.22760010
77.82170105 373.38000488
77.86090088 373.53240967
77.90000153 373.68481445
77.93910217 373.83718872
77.97830200 373.98959351
78.01740265 374.14199829
78.05650330 374.29440308
78.09570312 374.44680786
78.13480377 374.59921265
78.17389679 374.75158691
78.21299744 374.90399170
78.25219727 375.05639648
78.29129791 375.20880127
78.33039856 375.36120605
78.36959839 375.51361084
78.40869904 375.66598511
78.44779968 375.81838989
78.48699951 375.97079468
78.52610016 376.12319946
78.56520081 376.27560425
78.60430145 376.42800903
78.64350128 376.58041382
78.68260193 376.73278809
78.72170258 376.88519287
78.76090240 377.03759766
78.80000305 377.19000244
78.80000305 377.34240723
78.80000305 377.49481201
78.80000305 377.64718628
78.80000305 377.79959106
78.80000305 377.95199585
78.67140198 378.10440063
78.54290009 378.25680542
78.41429901 378.40921021
78.28569794 378.56161499
78.15709686 378.71398926
78.02860260 378.86639404
77.90000153 379.01879883
77.77140045 379.17120361
77.64289856 379.32360840
77.51429749 379.47601318
77.38569641 379.62838745
77.25710297 379.78079224
77.12860107 379.93319702
77.00000000 380.08560181
77.00000000 380.23800659
77.66699982 380.39041138
77.66699982 380.54278564
77.93440247 380.69519043
78.13300323 380.84759521
78.13300323 381.00000000
78.80000305 381.15240479
78.80000305 381.30480957
77.90000153 381.45721436
77.00000000 381.60958862
76.24369812 381.76199341
76.24369812 381.91439819
75.88659668 382.06680298
75.72660065 382.21920776
75.55180359 382.37161255
75.19999695 382.52398682
75.19999695 382.67639160
75.19999695 382.82879639
75.19999695 382.98120117
75.19999695 383.13360596
75.19999695 383.28601074
75.19999695 383.43838501
75.19999695 383.59078979
75.19999695 383.74319458
75.19999695 383.89559937
75.19999695 384.04800415
75.19999695 384.20040894
75.19999695 384.35281372
75.19999695 384.50518799
75.19999695 384.65759277
75.19999695 384.80999756
75.19999695 384.96240234
75.19999695 385.11480713
75.19999695 385.26721191
75.19999695 385.41958618
75.19999695 385.57199097
75.19999695 385.72439575
75.19999695 385.87680054
75.19999695 386.02920532
75.19999695 386.18161011
75.19999695 386.33401489
75.19999695 386.48638916
75.19999695 386.63879395
75.19999695 386.79119873
75.19999695 386.94360352
75.19999695 387.09600830
75.19999695 387.24841309
75.19999695 387.40078735
75.19999695 387.55319214
75.19999695 387.70559692
75.19999695 387.85800171
75.19999695 388.01040649
75.19999695 388.16281128
75.19999695 388.31518555
75.19999695 388.46759033
75.19999695 388.61999512
75.19999695 388.77239990
75.19999695 388.92480469
75.19999695 389.07720947
75.19999695 389.22961426
75.19999695 389.38198853
75.19999695 389.53439331
75.03880310 389.68679810
74.92900085 389.83920288
74.77390289 389.99160767
74.47329712 390.14401245
74.47329712 390.29638672
74.25569916 390.44879150
71.60549927 390.60119629
72.26850128 390.75360107
72.26850128 390.90600586
72.26850128 391.05841064
72.73149872 391.21078491
73.31500244 391.36318970
73.62719727 391.51559448
75.19999695 391.66799927
75.19999695 391.82040405
75.19999695 391.97280884
75.19999695 392.12521362
75.19999695 392.27758789
74.42859650 392.42999268
73.65709686 392.58239746
72.88569641 392.73480225
72.11430359 392.88720703
71.34290314 393.03961182
70.57140350 393.19198608
69.80000305 393.34439087
69.80000305 393.49679565
69.80000305 393.64920044
69.80000305 393.80160522
69.80000305 393.95401001
69.80000305 394.10641479
69.80000305 394.25878906
69.80000305 394.41119385
69.80000305 394.56359863
69.80000305 394.71600342
69.80000305 394.86840820
69.80000305 395.02081299
69.80000305 395.17318726
69.80000305 395.32559204
69.80000305 395.47799683
69.80000305 395.63040161
69.80000305 395.78280640
69.80000305 395.93521118
69.80000305 396.08758545
69.80000305 396.23999023
69.80000305 396.39239502
69.80000305 396.54479980
69.80000305 396.69720459
69.80000305 396.84960938
69.80000305 397.00201416
69.80000305 397.15438843
69.80000305 397.30679321
69.80000305 397.45919800
69.80000305 397.61160278
69.80000305 397.76400757
69.80000305 397.91641235
69.80000305 398.06878662
69.80000305 398.22119141
69.80000305 398.37359619
69.80000305 398.52600098
69.80000305 398.67840576
69.80000305 398.83081055
69.80000305 398.98318481
69.80000305 399.13558960
69.80000305 399.28799438
69.80000305 399.44039917
69.80000305 399.59280396
69.80000305 399.74520874
69.80000305 399.89761353
